customer_id,customer_name,customer_type,city,signup_date,lead_source,maintenance_member
860,Customer 0860,Residential,Nashville,2020-10-17,Referral,0
861,Customer 0861,Residential,Nashville,2023-01-31,Home Services Marketplace,0
862,Customer 0862,Residential,Nashville,2022-03-22,Home Services Marketplace,0
863,Customer 0863,Commercial,Brentwood,2023-09-13,Google,0
864,Customer 0864,Residential,Spring Hill,2023-03-06,Google,0
865,Customer 0865,Residential,Franklin,2023-12-04,Referral,1
866,Customer 0866,Residential,Spring Hill,2022-04-05,Organic,0
867,Customer 0867,Residential,Spring Hill,2022-02-01,Home Services Marketplace,0
868,Customer 0868,Residential,Nashville,2022-09-18,Google,0
869,Customer 0869,Residential,Spring Hill,2024-10-24,Google,1
870,Customer 0870,Residential,Spring Hill,2024-08-26,Google,1
871,Customer 0871,Commercial,Franklin,2021-01-09,Google,0
872,Customer 0872,Residential,Franklin,2022-10-02,Organic,1
873,Customer 0873,Residential,Nashville,2022-11-21,Referral,0
874,Customer 0874,Commercial,Franklin,2022-04-26,Referral,0
875,Customer 0875,Residential,Franklin,2023-07-12,Organic,0
876,Customer 0876,Residential,Brentwood,2022-10-23,Google,0
877,Customer 0877,Residential,Spring Hill,2023-10-11,Home Services Marketplace,0
878,Customer 0878,Residential,Brentwood,2023-06-20,Organic,0
879,Customer 0879,Residential,Franklin,2020-09-03,Organic,0
880,Customer 0880,Residential,Franklin,2024-01-03,Organic,0
881,Customer 0881,Residential,Nashville,2023-04-07,Organic,0
882,Customer 0882,Residential,Brentwood,2022-11-12,Home Services Marketplace,0
883,Customer 0883,Residential,Franklin,2023-04-14,Organic,0
884,Customer 0884,Residential,Nolensville,2024-05-27,Google,0
885,Customer 0885,Commercial,Spring Hill,2022-11-17,Referral,1
886,Customer 0886,Residential,Brentwood,2021-02-20,Google,0
887,Customer 0887,Commercial,Nashville,2021-05-21,Google,0
888,Customer 0888,Residential,Nashville,2021-04-28,Google,1
889,Customer 0889,Residential,Nashville,2024-08-28,Home Services Marketplace,1
890,Customer 0890,Residential,Nolensville,2021-04-10,Google,0
891,Customer 0891,Residential,Nashville,2022-03-10,Direct Mail,0
892,Customer 0892,Residential,Nashville,2022-10-19,Organic,0
893,Customer 0893,Commercial,Brentwood,2023-11-30,Referral,1
894,Customer 0894,Residential,Brentwood,2021-05-25,Home Services Marketplace,1
895,Customer 0895,Residential,Spring Hill,2022-02-18,Google,0
896,Customer 0896,Residential,Nashville,2021-11-05,Google,0
897,Customer 0897,Residential,Nashville,2023-07-12,Organic,1
898,Customer 0898,Commercial,Franklin,2021-03-01,Home Services Marketplace,1
899,Customer 0899,Residential,Brentwood,2023-09-22,Organic,1
900,Customer 0900,Residential,Nashville,2023-02-13,Referral,0
901,Customer 0901,Residential,Brentwood,2024-04-25,Referral,0
902,Customer 0902,Residential,Spring Hill,2021-06-30,Google,1
903,Customer 0903,Residential,Spring Hill,2021-02-27,Referral,1
904,Customer 0904,Residential,Nashville,2024-02-18,Google,0
905,Customer 0905,Residential,Nashville,2021-10-13,Home Services Marketplace,0
906,Customer 0906,Residential,Spring Hill,2020-12-18,Google,0
907,Customer 0907,Residential,Nashville,2023-12-26,Google,0
908,Customer 0908,Residential,Nashville,2023-10-21,Organic,1
909,Customer 0909,Residential,Nashville,2022-03-26,Home Services Marketplace,1
910,Customer 0910,Residential,Nolensville,2022-07-18,Organic,1
911,Customer 0911,Commercial,Franklin,2022-10-29,Google,0
912,Customer 0912,Residential,Franklin,2024-11-24,Home Services Marketplace,0
913,Customer 0913,Residential,Nolensville,2024-11-16,Organic,0
914,Customer 0914,Residential,Brentwood,2021-02-01,Home Services Marketplace,0
915,Customer 0915,Residential,Nashville,2022-02-26,Referral,0
916,Customer 0916,Residential,Nashville,2023-04-22,Direct Mail,0
917,Customer 0917,Residential,Franklin,2022-01-14,Google,1
918,Customer 0918,Commercial,Spring Hill,2023-01-21,Direct Mail,1
919,Customer 0919,Residential,Franklin,2024-01-20,Direct Mail,1
920,Customer 0920,Residential,Spring Hill,2023-09-12,Google,0
921,Customer 0921,Residential,Spring Hill,2024-11-08,Referral,1
922,Customer 0922,Residential,Nashville,2021-04-30,Home Services Marketplace,0
923,Customer 0923,Residential,Franklin,2020-08-26,Referral,0
924,Customer 0924,Commercial,Nashville,2021-04-07,Google,0
925,Customer 0925,Residential,Nolensville,2024-04-29,Referral,1
926,Customer 0926,Residential,Franklin,2022-04-26,Organic,1
927,Customer 0927,Residential,Nashville,2024-12-03,Google,1
928,Customer 0928,Residential,Brentwood,2023-06-19,Organic,0
929,Customer 0929,Residential,Brentwood,2024-05-22,Referral,0
930,Customer 0930,Residential,Brentwood,2024-05-19,Referral,0
931,Customer 0931,Residential,Brentwood,2022-01-16,Direct Mail,1
932,Customer 0932,Residential,Franklin,2024-01-29,Google,0
933,Customer 0933,Residential,Franklin,2022-04-13,Google,0
934,Customer 0934,Residential,Nashville,2024-05-10,Home Services Marketplace,0
935,Customer 0935,Residential,Brentwood,2024-06-21,Home Services Marketplace,0
936,Customer 0936,Residential,Nashville,2023-07-17,Organic,1
937,Customer 0937,Commercial,Franklin,2023-07-01,Referral,0
938,Customer 0938,Residential,Nashville,2024-10-03,Home Services Marketplace,1
939,Customer 0939,Residential,Franklin,2022-08-03,Organic,0
940,Customer 0940,Residential,Nashville,2024-09-20,Google,1
941,Customer 0941,Residential,Nashville,2023-02-18,Referral,1
942,Customer 0942,Residential,Franklin,2020-11-12,Google,0
943,Customer 0943,Residential,Nolensville,2022-09-24,Referral,1
944,Customer 0944,Residential,Franklin,2021-02-09,Home Services Marketplace,0
945,Customer 0945,Residential,Nolensville,2024-01-16,Google,0
946,Customer 0946,Residential,Brentwood,2024-01-31,Google,1
947,Customer 0947,Residential,Spring Hill,2021-10-14,Organic,0
948,Customer 0948,Residential,Nashville,2022-12-19,Organic,0
949,Customer 0949,Residential,Spring Hill,2020-11-24,Direct Mail,0
950,Customer 0950,Commercial,Nashville,2024-05-05,Home Services Marketplace,0
951,Customer 0951,Residential,Franklin,2021-04-21,Google,0
952,Customer 0952,Residential,Brentwood,2020-09-03,Organic,1
953,Customer 0953,Residential,Brentwood,2021-03-22,Home Services Marketplace,1
954,Customer 0954,Residential,Franklin,2021-07-05,Google,1
955,Customer 0955,Residential,Brentwood,2023-01-14,Organic,0
956,Customer 0956,Residential,Brentwood,2021-11-05,Home Services Marketplace,0
957,Customer 0957,Residential,Brentwood,2024-02-05,Referral,0
958,Customer 0958,Residential,Franklin,2024-01-19,Google,0
959,Customer 0959,Residential,Franklin,2023-06-02,Google,0
960,Customer 0960,Residential,Nashville,2022-09-19,Home Services Marketplace,0
961,Customer 0961,Residential,Nashville,2021-10-06,Referral,0
962,Customer 0962,Residential,Spring Hill,2024-04-23,Direct Mail,0
963,Customer 0963,Residential,Nolensville,2022-09-18,Referral,1
964,Customer 0964,Residential,Franklin,2024-06-19,Home Services Marketplace,1
965,Customer 0965,Residential,Spring Hill,2022-02-15,Referral,0
966,Customer 0966,Residential,Brentwood,2023-01-24,Referral,0
967,Customer 0967,Residential,Nashville,2022-06-06,Google,0
968,Customer 0968,Residential,Nolensville,2020-12-16,Organic,1
969,Customer 0969,Residential,Brentwood,2020-09-19,Organic,0
970,Customer 0970,Residential,Nashville,2021-06-04,Direct Mail,1
971,Customer 0971,Residential,Nashville,2021-01-15,Google,1
972,Customer 0972,Residential,Spring Hill,2020-12-15,Organic,1
973,Customer 0973,Residential,Franklin,2023-11-17,Google,1
974,Customer 0974,Residential,Spring Hill,2022-05-31,Home Services Marketplace,0
975,Customer 0975,Residential,Nashville,2020-09-24,Referral,0
976,Customer 0976,Residential,Spring Hill,2021-09-04,Google,0
977,Customer 0977,Residential,Spring Hill,2021-09-03,Direct Mail,0
978,Customer 0978,Residential,Nashville,2022-01-01,Organic,0
979,Customer 0979,Residential,Franklin,2021-09-11,Referral,0
980,Customer 0980,Commercial,Franklin,2023-12-26,Organic,1
981,Customer 0981,Residential,Nashville,2024-05-24,Referral,0
982,Customer 0982,Commercial,Brentwood,2022-02-24,Home Services Marketplace,0
983,Customer 0983,Residential,Franklin,2021-02-03,Organic,0
984,Customer 0984,Commercial,Nashville,2023-04-30,Referral,0
985,Customer 0985,Residential,Nashville,2021-01-19,Home Services Marketplace,1
986,Customer 0986,Residential,Franklin,2021-11-27,Home Services Marketplace,0
987,Customer 0987,Commercial,Brentwood,2021-06-06,Google,0
988,Customer 0988,Residential,Nashville,2021-02-15,Referral,1
989,Customer 0989,Commercial,Brentwood,2021-05-01,Direct Mail,0
990,Customer 0990,Residential,Nashville,2021-05-28,Google,0
991,Customer 0991,Residential,Nashville,2022-04-14,Referral,0
992,Customer 0992,Residential,Spring Hill,2021-03-13,Organic,0
993,Customer 0993,Residential,Nolensville,2022-08-10,Home Services Marketplace,0
994,Customer 0994,Residential,Franklin,2024-02-29,Google,1
995,Customer 0995,Residential,Nashville,2024-01-28,Direct Mail,0
996,Customer 0996,Residential,Brentwood,2024-08-17,Organic,0
997,Customer 0997,Residential,Nashville,2024-10-17,Referral,0
998,Customer 0998,Residential,Franklin,2021-03-10,Organic,1
999,Customer 0999,Residential,Spring Hill,2021-10-30,Referral,0
1000,Customer 1000,Residential,Franklin,2021-01-27,Google,1
1001,Customer 1001,Commercial,Brentwood,2022-10-21,Referral,1
1002,Customer 1002,Residential,Nolensville,2021-11-18,Google,0
1003,Customer 1003,Residential,Nolensville,2022-06-29,Home Services Marketplace,1
1004,Customer 1004,Residential,Spring Hill,2021-05-06,Referral,1
1005,Customer 1005,Residential,Brentwood,2023-11-16,Home Services Marketplace,0
1006,Customer 1006,Residential,Spring Hill,2023-12-25,Direct Mail,0
1007,Customer 1007,Commercial,Nashville,2020-11-08,Referral,0
1008,Customer 1008,Residential,Franklin,2021-11-09,Google,0
1009,Customer 1009,Residential,Nashville,2024-12-11,Google,0
1010,Customer 1010,Residential,Brentwood,2024-02-12,Direct Mail,0
1011,Customer 1011,Residential,Brentwood,2021-06-21,Organic,0
1012,Customer 1012,Residential,Brentwood,2021-10-07,Referral,0
1013,Customer 1013,Residential,Nashville,2022-01-11,Google,0
1014,Customer 1014,Residential,Nashville,2022-02-22,Google,0
1015,Customer 1015,Residential,Franklin,2023-01-07,Google,0
1016,Customer 1016,Residential,Nashville,2022-12-15,Google,1
1017,Customer 1017,Residential,Spring Hill,2022-04-25,Direct Mail,0
1018,Customer 1018,Commercial,Nolensville,2024-12-04,Google,0
1019,Customer 1019,Residential,Franklin,2021-05-17,Organic,1
1020,Customer 1020,Commercial,Brentwood,2021-02-24,Home Services Marketplace,0
1021,Customer 1021,Residential,Franklin,2024-05-04,Referral,0
1022,Customer 1022,Residential,Franklin,2022-01-29,Home Services Marketplace,0
1023,Customer 1023,Residential,Franklin,2022-06-24,Referral,0
1024,Customer 1024,Residential,Nashville,2023-03-07,Referral,0
1025,Customer 1025,Residential,Spring Hill,2020-08-22,Referral,0
1026,Customer 1026,Residential,Nashville,2021-03-21,Organic,1
1027,Customer 1027,Residential,Nashville,2024-05-24,Google,0
1028,Customer 1028,Residential,Nolensville,2020-10-26,Home Services Marketplace,0
1029,Customer 1029,Commercial,Brentwood,2020-10-15,Organic,0
1030,Customer 1030,Residential,Nashville,2024-10-06,Google,0
1031,Customer 1031,Residential,Nashville,2021-11-06,Google,0
1032,Customer 1032,Commercial,Nolensville,2022-09-10,Referral,0
1033,Customer 1033,Residential,Brentwood,2024-11-18,Referral,0
1034,Customer 1034,Residential,Nashville,2020-12-08,Organic,0
1035,Customer 1035,Residential,Nolensville,2021-01-17,Home Services Marketplace,0
1036,Customer 1036,Residential,Franklin,2023-05-09,Home Services Marketplace,0
1037,Customer 1037,Residential,Nashville,2020-09-07,Direct Mail,0
1038,Customer 1038,Residential,Franklin,2024-10-20,Referral,0
1039,Customer 1039,Residential,Franklin,2022-10-14,Home Services Marketplace,0
1040,Customer 1040,Residential,Nolensville,2021-06-03,Google,1
1041,Customer 1041,Commercial,Brentwood,2020-11-20,Organic,1
1042,Customer 1042,Residential,Spring Hill,2021-11-12,Google,0
1043,Customer 1043,Residential,Nashville,2022-10-07,Referral,0
1044,Customer 1044,Residential,Spring Hill,2020-10-12,Organic,0
1045,Customer 1045,Residential,Brentwood,2021-05-10,Home Services Marketplace,1
1046,Customer 1046,Residential,Nashville,2021-07-08,Home Services Marketplace,0
1047,Customer 1047,Residential,Nashville,2021-10-18,Home Services Marketplace,1
1048,Customer 1048,Commercial,Spring Hill,2021-11-24,Referral,0
1049,Customer 1049,Residential,Franklin,2024-08-07,Google,0
1050,Customer 1050,Residential,Nashville,2023-02-14,Referral,1
1051,Customer 1051,Residential,Brentwood,2023-05-19,Organic,0
1052,Customer 1052,Residential,Spring Hill,2022-06-14,Google,1
1053,Customer 1053,Residential,Brentwood,2024-02-14,Referral,1
1054,Customer 1054,Residential,Franklin,2022-07-29,Google,1
1055,Customer 1055,Residential,Nashville,2020-12-25,Organic,1
1056,Customer 1056,Residential,Franklin,2024-03-22,Organic,0
1057,Customer 1057,Residential,Nashville,2022-06-24,Referral,0
1058,Customer 1058,Residential,Nashville,2023-12-29,Organic,1
1059,Customer 1059,Residential,Nashville,2024-03-11,Home Services Marketplace,0
1060,Customer 1060,Residential,Nashville,2021-06-18,Google,0
1061,Customer 1061,Residential,Nashville,2022-02-18,Organic,0
1062,Customer 1062,Residential,Nolensville,2020-08-30,Organic,0
1063,Customer 1063,Residential,Spring Hill,2021-12-05,Home Services Marketplace,1
1064,Customer 1064,Residential,Franklin,2024-02-22,Referral,0
1065,Customer 1065,Residential,Nashville,2020-11-12,Home Services Marketplace,0
1066,Customer 1066,Residential,Nashville,2024-06-20,Referral,0
1067,Customer 1067,Residential,Franklin,2021-07-14,Organic,0
1068,Customer 1068,Residential,Nolensville,2024-01-31,Google,0
1069,Customer 1069,Residential,Spring Hill,2024-02-27,Organic,1
1070,Customer 1070,Residential,Franklin,2023-10-01,Organic,0
1071,Customer 1071,Residential,Nashville,2023-08-31,Google,0
1072,Customer 1072,Commercial,Nashville,2022-12-14,Referral,0
1073,Customer 1073,Commercial,Spring Hill,2024-10-02,Direct Mail,0
1074,Customer 1074,Residential,Nashville,2022-01-20,Organic,0
1075,Customer 1075,Residential,Nashville,2021-09-24,Referral,0
1076,Customer 1076,Residential,Nashville,2022-12-05,Referral,0
1077,Customer 1077,Residential,Spring Hill,2023-07-26,Referral,0
1078,Customer 1078,Residential,Spring Hill,2022-12-31,Home Services Marketplace,0
1079,Customer 1079,Residential,Franklin,2021-08-03,Google,0
1080,Customer 1080,Residential,Spring Hill,2023-09-08,Google,0
1081,Customer 1081,Residential,Brentwood,2023-12-06,Google,1
1082,Customer 1082,Residential,Brentwood,2021-04-09,Google,0
1083,Customer 1083,Residential,Nolensville,2022-04-11,Organic,0
1084,Customer 1084,Residential,Franklin,2021-05-07,Home Services Marketplace,0
1085,Customer 1085,Residential,Nashville,2021-10-05,Organic,0
1086,Customer 1086,Residential,Nashville,2021-10-07,Google,0
1087,Customer 1087,Commercial,Nashville,2022-01-29,Direct Mail,0
1088,Customer 1088,Residential,Brentwood,2024-11-14,Home Services Marketplace,0
1089,Customer 1089,Residential,Brentwood,2024-06-30,Google,0
1090,Customer 1090,Residential,Brentwood,2022-04-11,Google,0
1091,Customer 1091,Residential,Nolensville,2021-09-16,Home Services Marketplace,1
1092,Customer 1092,Residential,Nashville,2023-06-30,Google,0
1093,Customer 1093,Commercial,Brentwood,2021-08-19,Organic,1
1094,Customer 1094,Residential,Nashville,2024-05-14,Google,1
1095,Customer 1095,Commercial,Franklin,2021-02-20,Referral,0
1096,Customer 1096,Residential,Nashville,2022-04-23,Direct Mail,0
1097,Customer 1097,Residential,Brentwood,2021-12-30,Referral,1
1098,Customer 1098,Residential,Nashville,2024-03-31,Direct Mail,0
1099,Customer 1099,Residential,Franklin,2020-08-19,Organic,0
1100,Customer 1100,Residential,Franklin,2024-09-25,Organic,1
1101,Customer 1101,Commercial,Franklin,2022-04-10,Home Services Marketplace,1
1102,Customer 1102,Residential,Franklin,2020-10-26,Direct Mail,0
1103,Customer 1103,Residential,Nolensville,2022-08-04,Google,0
1104,Customer 1104,Residential,Franklin,2024-07-04,Google,0
1105,Customer 1105,Residential,Spring Hill,2023-12-01,Google,1
1106,Customer 1106,Residential,Nolensville,2022-01-17,Google,0
1107,Customer 1107,Residential,Nashville,2021-02-13,Home Services Marketplace,1
1108,Customer 1108,Residential,Franklin,2022-08-03,Organic,0
1109,Customer 1109,Residential,Nashville,2022-08-08,Referral,0
1110,Customer 1110,Commercial,Brentwood,2022-10-01,Organic,1
1111,Customer 1111,Residential,Franklin,2022-04-09,Google,1
1112,Customer 1112,Residential,Franklin,2023-04-04,Referral,0
1113,Customer 1113,Residential,Nolensville,2024-03-15,Home Services Marketplace,0
1114,Customer 1114,Residential,Brentwood,2022-06-22,Home Services Marketplace,0
1115,Customer 1115,Residential,Spring Hill,2022-02-15,Referral,0
1116,Customer 1116,Residential,Nashville,2021-01-25,Organic,1
1117,Customer 1117,Residential,Nashville,2021-05-30,Google,1
1118,Customer 1118,Residential,Nashville,2021-08-11,Referral,0
1119,Customer 1119,Residential,Nashville,2024-07-12,Organic,1
1120,Customer 1120,Commercial,Brentwood,2022-09-24,Organic,0
1121,Customer 1121,Residential,Franklin,2021-08-17,Google,0
1122,Customer 1122,Residential,Nolensville,2022-03-16,Referral,1
1123,Customer 1123,Residential,Nashville,2022-01-26,Google,0
1124,Customer 1124,Residential,Nashville,2022-01-31,Organic,1
1125,Customer 1125,Residential,Brentwood,2022-12-17,Google,0
1126,Customer 1126,Residential,Nashville,2023-06-06,Home Services Marketplace,0
1127,Customer 1127,Residential,Franklin,2021-09-09,Google,0
1128,Customer 1128,Residential,Nashville,2024-06-21,Referral,0
1129,Customer 1129,Residential,Brentwood,2021-09-16,Referral,0
1130,Customer 1130,Residential,Spring Hill,2021-07-30,Direct Mail,0
1131,Customer 1131,Residential,Franklin,2024-12-13,Google,0
1132,Customer 1132,Residential,Franklin,2024-07-27,Referral,0
1133,Customer 1133,Residential,Nashville,2022-02-05,Direct Mail,1
1134,Customer 1134,Residential,Spring Hill,2021-10-02,Google,0
1135,Customer 1135,Residential,Franklin,2022-04-07,Organic,0
1136,Customer 1136,Commercial,Nolensville,2022-05-28,Organic,0
1137,Customer 1137,Residential,Spring Hill,2022-04-10,Google,0
1138,Customer 1138,Residential,Nashville,2023-09-28,Organic,0
1139,Customer 1139,Residential,Nashville,2022-12-30,Referral,1
1140,Customer 1140,Residential,Nashville,2023-08-02,Google,0
1141,Customer 1141,Residential,Franklin,2023-01-22,Google,0
1142,Customer 1142,Residential,Spring Hill,2022-12-29,Google,0
1143,Customer 1143,Residential,Brentwood,2020-10-16,Organic,0
1144,Customer 1144,Residential,Spring Hill,2023-11-10,Google,0
1145,Customer 1145,Residential,Nashville,2023-09-10,Google,0
1146,Customer 1146,Residential,Nashville,2024-02-07,Home Services Marketplace,0
1147,Customer 1147,Residential,Nashville,2021-04-04,Referral,0
1148,Customer 1148,Residential,Nashville,2024-09-27,Home Services Marketplace,0
1149,Customer 1149,Residential,Franklin,2021-10-03,Home Services Marketplace,0
1150,Customer 1150,Commercial,Franklin,2022-02-10,Google,0
1151,Customer 1151,Residential,Nashville,2024-09-03,Referral,1
1152,Customer 1152,Commercial,Franklin,2024-10-17,Referral,0
1153,Customer 1153,Residential,Franklin,2023-12-31,Referral,1
1154,Customer 1154,Residential,Nashville,2023-03-17,Organic,1
1155,Customer 1155,Residential,Nashville,2021-09-20,Google,0
1156,Customer 1156,Residential,Franklin,2023-12-05,Referral,1
1157,Customer 1157,Residential,Nashville,2021-07-16,Referral,1
1158,Customer 1158,Residential,Nashville,2022-08-17,Organic,1
1159,Customer 1159,Residential,Franklin,2023-05-30,Referral,0
1160,Customer 1160,Commercial,Brentwood,2021-02-17,Google,0
1161,Customer 1161,Residential,Nashville,2023-08-28,Referral,1
1162,Customer 1162,Residential,Spring Hill,2020-11-01,Google,0
1163,Customer 1163,Residential,Nolensville,2022-03-05,Google,0
1164,Customer 1164,Residential,Spring Hill,2021-12-25,Organic,1
1165,Customer 1165,Residential,Nolensville,2021-10-28,Home Services Marketplace,1
1166,Customer 1166,Residential,Nashville,2024-01-23,Google,0
1167,Customer 1167,Residential,Nolensville,2021-06-12,Google,0
1168,Customer 1168,Residential,Nolensville,2022-12-16,Referral,0
1169,Customer 1169,Residential,Spring Hill,2024-11-12,Referral,0
1170,Customer 1170,Residential,Franklin,2021-07-31,Google,1
1171,Customer 1171,Residential,Brentwood,2023-12-31,Direct Mail,0
1172,Customer 1172,Residential,Nashville,2022-02-11,Referral,0
1173,Customer 1173,Commercial,Nolensville,2022-11-03,Organic,1
1174,Customer 1174,Commercial,Franklin,2024-01-14,Organic,0
1175,Customer 1175,Residential,Spring Hill,2021-07-17,Referral,0
1176,Customer 1176,Residential,Nolensville,2024-01-26,Referral,0
1177,Customer 1177,Residential,Nashville,2020-12-29,Google,0
1178,Customer 1178,Residential,Brentwood,2022-06-25,Home Services Marketplace,0
1179,Customer 1179,Residential,Spring Hill,2022-01-21,Direct Mail,1
1180,Customer 1180,Residential,Franklin,2024-11-05,Google,1
1181,Customer 1181,Residential,Nashville,2020-10-21,Organic,0
1182,Customer 1182,Residential,Nashville,2024-05-26,Google,1
1183,Customer 1183,Residential,Spring Hill,2024-09-03,Google,1
1184,Customer 1184,Residential,Franklin,2024-07-05,Google,1
1185,Customer 1185,Residential,Brentwood,2022-10-16,Google,1
1186,Customer 1186,Residential,Nashville,2021-06-18,Google,0
1187,Customer 1187,Residential,Franklin,2024-10-12,Organic,0
1188,Customer 1188,Residential,Spring Hill,2022-04-22,Referral,0
1189,Customer 1189,Commercial,Spring Hill,2021-11-25,Referral,1
1190,Customer 1190,Residential,Spring Hill,2023-12-26,Organic,0
1191,Customer 1191,Residential,Franklin,2021-10-24,Referral,0
1192,Customer 1192,Residential,Brentwood,2023-01-11,Referral,0
1193,Customer 1193,Residential,Nashville,2023-04-02,Referral,0
1194,Customer 1194,Residential,Nashville,2024-12-22,Referral,0
1195,Customer 1195,Residential,Nolensville,2023-05-15,Referral,0
1196,Customer 1196,Commercial,Nashville,2020-09-27,Referral,1
1197,Customer 1197,Residential,Nashville,2023-05-03,Organic,1
1198,Customer 1198,Residential,Nolensville,2023-12-02,Referral,0
1199,Customer 1199,Residential,Franklin,2024-01-23,Organic,1
1200,Customer 1200,Residential,Brentwood,2023-09-28,Google,0
1201,Customer 1201,Residential,Franklin,2020-09-09,Home Services Marketplace,0
1202,Customer 1202,Residential,Brentwood,2023-06-15,Google,0
1203,Customer 1203,Residential,Nolensville,2022-08-30,Google,0
1204,Customer 1204,Residential,Nashville,2024-05-10,Organic,0
1205,Customer 1205,Residential,Brentwood,2021-06-26,Referral,1
1206,Customer 1206,Residential,Nashville,2021-12-23,Google,1
1207,Customer 1207,Residential,Spring Hill,2024-04-10,Organic,0
1208,Customer 1208,Residential,Brentwood,2024-02-18,Google,0
1209,Customer 1209,Residential,Nashville,2022-03-08,Direct Mail,1
1210,Customer 1210,Residential,Franklin,2023-02-15,Google,0
1211,Customer 1211,Residential,Nolensville,2023-06-26,Home Services Marketplace,0
1212,Customer 1212,Residential,Nashville,2023-11-25,Home Services Marketplace,0
1213,Customer 1213,Residential,Nashville,2024-11-27,Google,0
1214,Customer 1214,Residential,Nolensville,2020-08-26,Direct Mail,0
1215,Customer 1215,Commercial,Nashville,2023-11-11,Referral,1
1216,Customer 1216,Residential,Nolensville,2023-10-23,Referral,0
1217,Customer 1217,Residential,Brentwood,2023-03-02,Google,0
1218,Customer 1218,Residential,Brentwood,2021-11-23,Referral,0
1219,Customer 1219,Residential,Nashville,2023-11-12,Referral,0
1220,Customer 1220,Residential,Nashville,2024-05-05,Google,1
1221,Customer 1221,Residential,Franklin,2023-06-06,Referral,1
1222,Customer 1222,Residential,Franklin,2024-09-27,Referral,1
1223,Customer 1223,Residential,Brentwood,2024-02-09,Referral,0
1224,Customer 1224,Residential,Nashville,2024-06-18,Organic,0
1225,Customer 1225,Commercial,Nashville,2020-09-19,Organic,1
1226,Customer 1226,Residential,Nashville,2021-01-16,Referral,0
1227,Customer 1227,Residential,Nashville,2023-03-15,Direct Mail,0
1228,Customer 1228,Residential,Nolensville,2022-07-08,Organic,0
1229,Customer 1229,Residential,Nashville,2020-11-30,Google,0
1230,Customer 1230,Residential,Spring Hill,2022-07-10,Referral,1
1231,Customer 1231,Residential,Franklin,2021-10-19,Google,1
1232,Customer 1232,Residential,Franklin,2023-06-08,Home Services Marketplace,0
1233,Customer 1233,Residential,Brentwood,2024-01-29,Google,1
1234,Customer 1234,Residential,Nashville,2023-07-02,Referral,0
1235,Customer 1235,Residential,Franklin,2022-02-20,Referral,1
1236,Customer 1236,Residential,Nashville,2022-12-08,Home Services Marketplace,1
1237,Customer 1237,Residential,Nashville,2021-04-14,Direct Mail,1
1238,Customer 1238,Residential,Nolensville,2021-02-22,Referral,0
1239,Customer 1239,Residential,Franklin,2023-03-03,Referral,1
1240,Customer 1240,Residential,Nashville,2021-04-13,Google,1
1241,Customer 1241,Residential,Nolensville,2024-10-19,Google,0
1242,Customer 1242,Residential,Franklin,2021-10-10,Organic,0
1243,Customer 1243,Residential,Franklin,2021-06-24,Organic,0
1244,Customer 1244,Residential,Nashville,2021-07-31,Organic,1
1245,Customer 1245,Commercial,Nashville,2021-04-20,Referral,0
1246,Customer 1246,Residential,Spring Hill,2021-05-24,Google,1
1247,Customer 1247,Commercial,Franklin,2022-08-24,Home Services Marketplace,0
1248,Customer 1248,Residential,Nolensville,2021-07-08,Google,1
1249,Customer 1249,Residential,Nashville,2023-04-10,Google,0
1250,Customer 1250,Residential,Nashville,2024-05-29,Organic,0
1251,Customer 1251,Residential,Franklin,2022-01-10,Organic,1
1252,Customer 1252,Commercial,Brentwood,2021-11-05,Organic,1
1253,Customer 1253,Residential,Franklin,2021-05-25,Referral,1
1254,Customer 1254,Residential,Brentwood,2022-08-01,Home Services Marketplace,0
1255,Customer 1255,Residential,Nashville,2022-09-22,Referral,1
1256,Customer 1256,Residential,Brentwood,2021-08-12,Referral,0
1257,Customer 1257,Residential,Franklin,2023-02-27,Home Services Marketplace,0
1258,Customer 1258,Residential,Franklin,2020-11-27,Google,0
1259,Customer 1259,Residential,Nashville,2022-11-15,Organic,0
1260,Customer 1260,Residential,Spring Hill,2022-06-10,Referral,0
1261,Customer 1261,Residential,Franklin,2023-05-20,Organic,1
1262,Customer 1262,Commercial,Franklin,2023-04-14,Google,0
1263,Customer 1263,Residential,Spring Hill,2023-03-19,Google,0
1264,Customer 1264,Residential,Nolensville,2023-06-06,Direct Mail,0
1265,Customer 1265,Residential,Franklin,2021-10-09,Google,0
1266,Customer 1266,Residential,Nashville,2024-03-14,Google,0
1267,Customer 1267,Residential,Spring Hill,2023-07-17,Home Services Marketplace,1
1268,Customer 1268,Residential,Nashville,2023-10-04,Organic,0
1269,Customer 1269,Residential,Brentwood,2024-01-03,Referral,0
1270,Customer 1270,Residential,Spring Hill,2024-06-10,Organic,0
1271,Customer 1271,Residential,Nashville,2021-09-29,Referral,0
1272,Customer 1272,Commercial,Nolensville,2023-02-07,Referral,0
1273,Customer 1273,Residential,Nolensville,2024-04-20,Home Services Marketplace,0
1274,Customer 1274,Residential,Nashville,2021-08-07,Direct Mail,0
1275,Customer 1275,Residential,Brentwood,2024-09-03,Google,1
1276,Customer 1276,Residential,Nashville,2024-02-20,Google,0
1277,Customer 1277,Residential,Brentwood,2021-03-14,Organic,1
1278,Customer 1278,Residential,Franklin,2021-08-22,Referral,1
1279,Customer 1279,Residential,Nashville,2022-10-07,Google,0
